Standort	Datum	Min_2m	Mittel_2m	Max_2m	Niederschlagshoehe	Sonnenscheindauer	Mittel_Windstaerke	Max_Windgeschwindigkeit
Ummendorf	2018-03-28	1.9	2.6	3.8	6	0	4.2	8.8
Ummendorf	2018-03-29	0.4	4.1	8.3	1.5	2.2	8.1	20.3
Ummendorf	2018-03-30	-1.2	4.9	10.6	3.8	6.5	4.1	10.6
Ummendorf	2018-03-31	-0.1	1.2	4.6	11	0	3.9	10.1
Ummendorf	2018-04-01	0	1.5	4.5	0	0.3	6.7	13.6
Ummendorf	2018-04-02	-0.8	4.7	9.1	1.2	4.8	3.7	9.3
Ummendorf	2018-04-03	6	12.5	17.3	0	6	4.4	10.4
Ummendorf	2018-04-04	8	13.2	19.8	7.1	7.8	4.3	16.2
Ummendorf	2018-04-05	1.5	8	13.6	0	5.8	8.4	20.3
Ummendorf	2018-04-06	-0.6	5.7	11.4	0	12.6	3.6	8
Ummendorf	2018-04-07	2.1	10.3	17.6	0	12.5	4.6	11.6
Ummendorf	2018-04-08	6.4	12.5	18.8	0	12.6	4	10
Ummendorf	2018-04-09	5.4	13.4	19.2	0	9	2.5	7.4
Ummendorf	2018-04-10	7.7	14.7	22.5	0	10.8	3.9	10.4
Ummendorf	2018-04-11	7.1	11	17.5	1.4	3	4.4	11.2
Ummendorf	2018-04-12	5.6	13.2	20.5	1.7	4.4	4.4	15
Ummendorf	2018-04-13	10.9	13.8	18.2	4.5	1	3.2	17.5
Ummendorf	2018-04-14	7.8	12.1	16.5	0.1	5.5	5.5	14.7
Ummendorf	2018-04-15	7.2	12.2	18.4	0.2	7.8	2.3	7
Ummendorf	2018-04-16	9.6	13	17	0.1	0.1	2.6	10.3
Ummendorf	2018-04-17	8.3	13.6	19.4	0	11.7	2	7.1
Ummendorf	2018-04-18	10.6	17.3	24.3	0	12.7	1.4	4
Ummendorf	2018-04-19	10.4	17.8	23.1	0	13	2.3	7.6
Ummendorf	2018-04-20	12.4	19.6	25.4	0	13.1	2.3	6.8
Ummendorf	2018-04-21	10.9	16.6	21.3	0	12.2	2.8	7.1
Ummendorf	2018-04-22	6.8	15.9	23.1	6.8	11.1	3.1	13.2
Ummendorf	2018-04-23	8.5	14.4	18.5	0.8	6.6	5.7	14.2
Ummendorf	2018-04-24	7.4	11	14.4	0.3	3	5	13.3
Ummendorf	2018-04-25	5.4	11.4	15.7	3	4.5	6	18.3
Ummendorf	2018-04-26	4.4	7.5	12.3	5.1	4.6	5.4	17.5
Ummendorf	2018-04-27	3.1	10.1	15	0	10.9	3	8.6
Ummendorf	2018-04-28	6.4	13.7	18.6	0	11.2	3	9.5
Ummendorf	2018-04-29	9.6	16.4	21.6	0	10.9	3.4	10.2
Ummendorf	2018-04-30	11.1	14.8	18.4	0.2	7.9	5.7	14.5
Ummendorf	2018-05-01	3.8	9.7	13.7	0	8.6	7.6	19.1
Ummendorf	2018-05-02	2	9.4	14	0	1.9	2.4	6.9
Ummendorf	2018-05-03	6	11.8	17.1	0	8.9	3.7	9.8
Ummendorf	2018-05-04	2.5	10.9	17.7	0	14.1	2.3	7.8
Ummendorf	2018-05-05	4.9	12.2	18.7	0	14.7	3.4	9.9
Ummendorf	2018-05-06	7.5	14.9	21.6	0	14.7	2.9	8.8
Ummendorf	2018-05-07	6.7	16.7	23.2	0	14.6	3.1	8.8
Ummendorf	2018-05-08	10.4	17.6	23.9	0	14.7	3.2	10.9
Ummendorf	2018-05-09	11.5	18.9	25.4	0	12	2.5	9.3
Ummendorf	2018-05-10	10.3	16.8	25	8.9	8.5	4.4	15.9
Ummendorf	2018-05-11	9.9	13.9	18.4	0	7.8	3	12
Ummendorf	2018-05-12	10.4	16	21.6	0	5.8	3.3	8.5
Ummendorf	2018-05-13	11.8	18.9	25.8	0	13.8	3.7	10.5
Ummendorf	2018-05-14	11.8	18.5	25.3	0	14.9	4.9	14
Ummendorf	2018-05-15	10.6	15.5	22.4	8.2	8.2	3.6	13.2
Ummendorf	2018-05-16	10.1	13.6	17.5	0.4	3.3	3.7	9
Ummendorf	2018-05-17	9.6	12.3	15.9	0	11.6	7.6	14
Ummendorf	2018-05-18	7.9	9.8	11.2	0	0	4.4	9.1
Ummendorf	2018-05-19	9.5	12.5	17.2	0	3.2	1.6	4.5
Ummendorf	2018-05-20	8.1	15.1	22	0	15.2	3.6	11.3
Ummendorf	2018-05-21	8.2	16.4	22.7	0	15.2	3.7	16.1
Ummendorf	2018-05-22	9.8	17.4	24	0	12.9	2.7	8.4
Ummendorf	2018-05-23	11.2	18.2	24.5	0	14.3	3.7	10
Ummendorf	2018-05-24	12.1	18.7	25	0	9.3	4.4	11.9
Ummendorf	2018-05-25	11.8	19.8	26.2	0	14.5	3.4	10.9
Ummendorf	2018-05-26	12.6	20	26.5	0	14.8	2.2	6.8
Ummendorf	2018-05-27	12.8	20.1	26.7	0	12.6	2.6	8.1
Ummendorf	2018-05-28	14.2	22.7	29.8	0	11.2	2.4	7.7
Ummendorf	2018-05-29	17.4	24	30.9	1.2	12.1	3.7	11.5
Ummendorf	2018-05-30	15.3	21	28.6	28.6	11.8	2.6	15.1
Ummendorf	2018-05-31	14.9	22.2	28.3	0	12.2	2.2	6.6
Ummendorf	2018-06-01	17.3	19.8	25.4	8	5.1	2.5	8.5
Ummendorf	2018-06-02	15.4	17.9	20.3	0	0.3	4.5	9.7
Ummendorf	2018-06-03	16	19.4	23.5	0	5	2.5	6.4
Ummendorf	2018-06-04	13.7	19.5	24.8	0	11.2	2.5	7.7
Ummendorf	2018-06-05	13.8	17.6	23.7	0	8.9	2.9	7.8
Ummendorf	2018-06-06	11.9	18.2	24.6	0	15.7	3.5	9.6
Ummendorf	2018-06-07	11.5	20.3	28.2	0	13.1	2.9	8.2
Ummendorf	2018-06-08	15.8	22.9	29.1	0	13.6	2.1	6.7
Ummendorf	2018-06-09	15.1	22.5	30	0	11.8	2.3	9.7
Ummendorf	2018-06-10	16.6	20.9	25.2	0	10.8	4	11.6
Ummendorf	2018-06-11	13.2	17.8	22.8	0	6.7	3.2	8.3
Ummendorf	2018-06-12	11.3	14.3	18.4	0	1	3.9	8.9
Ummendorf	2018-06-13	10	13.2	15.5	0	0.2	4.5	10.1
Ummendorf	2018-06-14	8.7	15.8	22.5	0	12.7	2.7	11.8
Ummendorf	2018-06-15	13.7	17.2	21.3	0.4	1.6	1.6	4.8
Ummendorf	2018-06-16	13.8	20.4	25.6	0.2	10.6	2	7.3
Ummendorf	2018-06-17	13.8	18.3	23.4	0	8	4.8	11.3
Ummendorf	2018-06-18	13.5	18.3	22.5	0	6.1	4.4	10.6
Ummendorf	2018-06-19	15.3	18.7	23.3	0	5	4.9	11.2
Ummendorf	2018-06-20	16.2	21.1	27.1	0	8.7	2.7	7.4
Ummendorf	2018-06-21	8.3	15	23.3	2.9	8.9	6.9	23.7
Ummendorf	2018-06-22	8.1	12.6	18.1	1.2	6.9	7.6	15.2
Ummendorf	2018-06-23	9.4	11.9	16	1.1	1.3	7.3	15.8
Ummendorf	2018-06-24	9.5	12.1	15	0.1	0	5.2	10.6
Ummendorf	2018-06-25	10.6	15.1	18.9	0	3.1	4.4	11
Ummendorf	2018-06-26	11.9	17	24	0.1	8.8	3.2	8.7
Ummendorf	2018-06-27	11.8	18.4	24.3	0	14.1	3.5	10.5
Ummendorf	2018-06-28	12.9	20.3	27.4	0	13.8	3.9	12
Ummendorf	2018-06-29	13.5	21.4	28.4	0	15.2	3.8	10.2
Ummendorf	2018-06-30	8.5	16.7	22.2	0	15.9	4	10.8
Ummendorf	2018-07-01	8.9	16.1	22.5	0	16.3	3.3	11.9
Ummendorf	2018-07-02	7.5	17.1	23.9	0	16.1	2.4	8.3
Ummendorf	2018-07-03	9.5	20	27.3	0	16	2.6	9.4
Ummendorf	2018-07-04	12.2	22.7	30.9	0	14.2	2.3	8.5
Ummendorf	2018-07-05	14.5	22.7	29.7	0	14	3.9	10.8
Ummendorf	2018-07-06	11.5	17.2	23.1	0	6.2	5.6	12.7
Ummendorf	2018-07-07	9.8	17.2	24.4	0	14.1	6.2	14.6
Ummendorf	2018-07-08	11.8	18.6	26.9	0	9.2	4.7	10.2
Ummendorf	2018-07-09	11.8	17.1	23.8	0	8.2	5.8	13.8
Ummendorf	2018-07-10	11.1	15.1	19.1	1.9	2.9	2.8	8.2
Ummendorf	2018-07-11	10.5	14.7	21.5	4.3	1.4	2.6	8
Ummendorf	2018-07-12	11.9	18.1	25.8	4.5	5.8	4.6	10.7
Ummendorf	2018-07-13	12.5	17.8	23.2	0	12	4.5	9.5
Ummendorf	2018-07-14	10.7	17.5	24.5	0	14.4	3.6	9.1
Ummendorf	2018-07-15	10.5	18.6	25.2	0	15.4	2.1	8
Ummendorf	2018-07-16	11.7	21.1	28.1	0	15.3	1.8	6.4
Ummendorf	2018-07-17	12.8	23.3	31.2	0	13.6	2.9	15.5
Ummendorf	2018-07-18	15.1	20.1	25.6	0	11.7	5.8	12.7
Ummendorf	2018-07-19	11.1	19.8	27	0	15.1	3.5	9.7
Ummendorf	2018-07-20	12.1	20.9	28.2	0	9.9	1.8	6.3
Ummendorf	2018-07-21	13	21.9	28.4	0.4	8.2	2.6	9.7
Ummendorf	2018-07-22	17.2	21	28.3	6.2	3.3	2.7	16.9
Ummendorf	2018-07-23	14.9	21.9	29	0	13.8	2.6	8.7
Ummendorf	2018-07-24	15	24.4	31.6	0	14.7	1.5	7.6
Ummendorf	2018-07-25	18.3	26.7	33.1	0	13.7	2.2	8.6
Ummendorf	2018-07-26	18.5	26.4	32.9	0	14.5	3.3	10.8
Ummendorf	2018-07-27	18.3	24.7	32	0.9	10.4	2.5	13.2
Ummendorf	2018-07-28	16.1	22.7	32.6	20.8	9.8	3.4	16.9
Ummendorf	2018-07-29	14.5	21.6	28	0	9.9	2.6	8.1
Ummendorf	2018-07-30	18.7	27	33.3	0	13.5	1.8	5.9
Ummendorf	2018-07-31	20.9	28.5	36.6	0	13.1	3.3	11.3
Ummendorf	2018-08-01	19.6	25.1	30.7	1.9	11.4	3.8	9.1
Ummendorf	2018-08-02	18.9	23.1	27.7	0	8.9	1.9	6.4
Ummendorf	2018-08-03	17.2	25.6	32.4	0	13.9	2.2	7.9
Ummendorf	2018-08-04	20.1	26.1	32.1	0.8	11.5	2.9	9
Ummendorf	2018-08-05	15.5	20.3	25	0	7.4	4.2	10.2
Ummendorf	2018-08-06	12	21.6	29	0	14.8	2.2	7.6
Ummendorf	2018-08-07	15.8	27	36.1	0	13.4	2.9	10.2
Ummendorf	2018-08-08	20.7	26.9	33.6	1.8	8.6	3.8	13.3
Ummendorf	2018-08-09	17.9	23.9	34.2	4	8.7	4.2	22.6
Ummendorf	2018-08-10	14	19	24.1	0	9.1	6.1	15.5
Ummendorf	2018-08-11	10.8	16.8	22.2	0	7.7	5.6	15.2
Ummendorf	2018-08-12	9.9	19	26.6	0	12.2	2.1	8.6
Ummendorf	2018-08-13	13.4	20.4	28.2	0.1	7.3	3.3	17.3
Ummendorf	2018-08-14	14.3	18	22.2	0.9	5.4	6.4	14.4
Ummendorf	2018-08-15	13.9	18.2	23.3	0	4.3	3.6	8.6
Ummendorf	2018-08-16	13.5	22.2	30	0	13.2	2.6	10.8
Ummendorf	2018-08-17	16.3	21.2	28	0	11.2	4.1	11.9
Ummendorf	2018-08-18	16.3	20.6	26.8	0	9.3	2.4	8.7
Ummendorf	2018-08-19	13.2	22	30	0	13.3	2.4	7.3
Ummendorf	2018-08-20	15	20.2	23.6	0	0	4.6	12
Ummendorf	2018-08-21	15	19.5	25.4	0	8.3	2.1	6.4
Ummendorf	2018-08-22	11.5	21.2	29.2	0	13.4	2.1	8
Ummendorf	2018-08-23	16.4	23.8	30.8	0	12.2	2.6	8.7
Ummendorf	2018-08-24	12.5	17.8	21.8	0.6	3.8	4.8	17.5
Ummendorf	2018-08-25	9.2	13.6	18.6	0.2	3.8	5	17.3
Ummendorf	2018-08-26	6.7	13.9	20.3	0	11.2	4.5	12.4
Ummendorf	2018-08-27	13.6	16.9	21.4	0.2	1.8	5.7	14.2
Ummendorf	2018-08-28	11.4	16.9	22.8	0	5.2	3.1	7.9
Ummendorf	2018-08-29	11.1	20	28.5	0.6	12.1	3.1	9.4
Ummendorf	2018-08-30	11.6	16.2	20	0.2	0.3	6.3	14.6
Ummendorf	2018-08-31	10	14.6	20.6	0	7.1	4.9	9.9
Ummendorf	2018-09-01	8.4	15.2	22.5	0	8.6	2.9	8.4
Ummendorf	2018-09-02	10.8	16.1	19.3	0	2.1	3.6	9.2
Ummendorf	2018-09-03	15	21	27.7	0	6.9	3.8	11.9
Ummendorf	2018-09-04	14.2	19.7	26.7	0	8.9	2.5	7.3
Ummendorf	2018-09-05	12.5	17.5	24.3	0	7.7	2.4	6.8
Ummendorf	2018-09-06	11.9	18.7	26.9	11.3	8.3	2.6	11.9
Ummendorf	2018-09-07	10	16.7	21.5	0	6.5	4.4	13
Ummendorf	2018-09-08	7.7	14.8	20.8	0	10.8	3.4	11.8
Ummendorf	2018-09-09	12.4	17.7	23.9	0	7.4	2.4	9.2
Ummendorf	2018-09-10	13.3	18.8	23.8	0	1.4	2.9	7.2
Ummendorf	2018-09-11	15.6	20.3	26.5	0	9.8	5.5	14.1
Ummendorf	2018-09-12	13.7	18.9	27.4	0.1	7.9	4.9	14.3
Ummendorf	2018-09-13	11.2	12.4	13.8	0.4	0	2.2	6.1
Ummendorf	2018-09-14	11.7	15.1	20.3	0	7.3	1.9	6.6
Ummendorf	2018-09-15	9.9	14.7	20.8	0	7.5	5.5	15
Ummendorf	2018-09-16	8.4	16.1	23.1	0	10.2	1.9	7
Ummendorf	2018-09-17	11.3	19.2	26.6	0	11.2	2	7.8
Ummendorf	2018-09-18	12.1	22.1	31.4	0	11.7	2.9	9.9
Ummendorf	2018-09-19	14.6	22.3	29.9	0	10.8	4.1	11.6
Ummendorf	2018-09-20	14.5	21.1	28.1	0	8.9	3.6	11.3
Ummendorf	2018-09-21	9.6	17.6	26.4	2.1	2.6	6.3	26.4
Ummendorf	2018-09-22	9.2	12.1	16.5	0.3	4.2	7.2	14.9
Ummendorf	2018-09-23	7.9	9.4	12	16	0	4.3	14.1
Ummendorf	2018-09-24	6	8.4	12.1	0.2	7.8	9.1	16.7
Ummendorf	2018-09-25	5	8.8	14.2	0	10.1	4.4	9.3
Ummendorf	2018-09-26	5.4	11.9	16.6	0	9.2	6.2	13.6
Ummendorf	2018-09-27	11.3	16.7	22.6	0	8.1	4.8	11.1
Ummendorf	2018-09-28	6.7	12	15.9	0	5.8	5	12
Ummendorf	2018-09-29	2.9	8.9	14.7	0	11.3	2.3	5.9
Ummendorf	2018-09-30	5.3	11.2	18.2	0	11.2	2.8	8.3
Ummendorf	2018-10-01	5.4	8.3	13	0.4	1.5	5.7	15.1
Ummendorf	2018-10-02	3	7.7	11.3	0.7	0	7.8	16.7
Ummendorf	2018-10-03	7.2	10.1	14	2.2	4	8.6	18.4
Ummendorf	2018-10-04	5.5	10.1	13.8	0	0.2	4.5	10.6
Ummendorf	2018-10-05	6.1	13.4	20.3	0	11	2.3	6.7
Ummendorf	2018-10-06	8.8	16.3	24.3	0	9.4	2.5	6
Ummendorf	2018-10-07	3.8	10.8	15.8	0	3.5	3.4	11.8
Ummendorf	2018-10-08	1.2	9	16.4	0	9.9	1.7	7.3
Ummendorf	2018-10-09	6.6	13.1	19.9	0	6.8	1.4	4.5
Ummendorf	2018-10-10	9	15.9	22.6	0	10	2.8	11.8
Ummendorf	2018-10-11	10.3	16	22.4	0	10.3	3.7	11.1
Ummendorf	2018-10-12	9.4	18.4	26.4	0	10.3	1.8	5.7
Ummendorf	2018-10-13	12	18.7	25.9	0	10.4	2.8	8.4
Ummendorf	2018-10-14	9.7	15.9	22.9	0	10.2	3.6	9
Ummendorf	2018-10-15	8	15.9	23.4	0	10.1	2	6.3
Ummendorf	2018-10-16	7.8	15.8	22.5	0	5.5	1.9	6.4
Ummendorf	2018-10-17	9.7	15.2	21.7	0	7.8	1.1	3
Ummendorf	2018-10-18	9.6	12.3	15.5	0	0.1	3.1	7.9
Ummendorf	2018-10-19	4.4	8.8	13.8	0	9.5	2	5.6
Ummendorf	2018-10-20	2.9	8.6	13.6	0	4.7	3	7.8
Ummendorf	2018-10-21	5.6	10	15	0	3.7	2	6.1
Ummendorf	2018-10-22	3.3	8.1	11.7	1.4	0.9	4.4	12.6
Ummendorf	2018-10-23	2.6	8.6	11.3	2.5	0	11.8	22
Ummendorf	2018-10-24	9	10.4	11.4	1.4	3.2	8.4	18.9
Ummendorf	2018-10-25	8.2	10.7	11.7	1.1	0.2	8.6	18.5
Ummendorf	2018-10-26	7.4	9.3	12	0.3	0.3	5.4	12
Ummendorf	2018-10-27	1.9	6.2	8.6	0	2.5	5.9	15.4
Ummendorf	2018-10-28	0.5	3.5	5.9	0.2	0	4.8	11.4
Ummendorf	2018-10-29	3.1	3.6	4.9	0.6	0	6.5	12.4
Ummendorf	2018-10-30	3.8	7.3	12.1	0.1	2.3	6.7	18.8
Ummendorf	2018-10-31	5.3	8.7	11.6	0	8.5	4.9	15.8
Ummendorf	2018-11-01	1.7	6.1	10.2	0	1.8	2.8	7.9
Ummendorf	2018-11-02	3.7	8	12.8	0	5.9	3.7	11.1
Ummendorf	2018-11-03	4	6.8	10.2	0	6	1.8	4.5
Ummendorf	2018-11-04	5.6	7.9	9.6	0.1	0	2.1	5.1
Ummendorf	2018-11-05	8.6	9.8	11	0.2	0	3.1	8.2
Ummendorf	2018-11-06	5.1	10	15.5	0	7.6	1.9	5.4
Ummendorf	2018-11-07	4	10.6	17.7	0	8.7	1.6	5
Ummendorf	2018-11-08	7.5	10.7	14.5	0.4	0.7	3	7.8
Ummendorf	2018-11-09	7.7	8.8	10.6	0	1.2	2.7	7.2
Ummendorf	2018-11-10	6.3	9.8	14	0.1	0.9	3.6	8.8
Ummendorf	2018-11-11	9.6	11.6	13.6	1.5	3.5	4.8	11.6
Ummendorf	2018-11-12	9.9	13	17.4	1.2	0.6	4.1	11.2
Ummendorf	2018-11-13	5.9	9.7	13.1	3.1	1.5	4.5	16.3
Ummendorf	2018-11-14	3.9	7.6	11.6	0	6.5	3.3	6.4
Ummendorf	2018-11-15	2.3	5.6	9.6	0	7	3	7.6
Ummendorf	2018-11-16	1.1	3.6	7.7	0	8.2	3.7	8.3
Ummendorf	2018-11-17	-2.6	0.7	4	0	4.1	2.9	7.1
Ummendorf	2018-11-18	-4.6	0.2	4.3	1.1	3.8	3.1	9.2
Ummendorf	2018-11-19	1.1	3	4.4	1	0.2	6.8	14.4
Ummendorf	2018-11-20	-0.1	1	2	0.8	0	7.7	14.9
Ummendorf	2018-11-21	-0.5	0.3	1.1	0.2	0	4.4	8.3
Ummendorf	2018-11-22	-0.3	0.5	1.1	0	0	3.4	6.2
Ummendorf	2018-11-23	-1.9	1.2	4.5	0	1.4	2.5	6.2
Ummendorf	2018-11-24	-1.8	-0.4	1.3	0.6	0	2.1	4.4
Ummendorf	2018-11-25	1.3	2.6	3.9	0.2	0	2.4	8.2
Ummendorf	2018-11-26	-0.1	1.9	3.6	0	0	3.8	8.6
Ummendorf	2018-11-27	-3.8	-0.9	1.4	0	2.6	2.6	6
Ummendorf	2018-11-28	-5.7	-2.4	0.5	0	5.7	4.5	10.9
Ummendorf	2018-11-29	-1.5	2.2	4.6	0.1	0.6	6	14.8
Ummendorf	2018-11-30	2.1	3.6	5.7	1.1	0	2.9	8.7
Ummendorf	2018-12-01	2.8	6	9	0	4.8	4.9	11.8
Ummendorf	2018-12-02	6	8.4	11	11.4	0.1	4.9	9.9
Ummendorf	2018-12-03	7.9	10.5	12	5.5	1.5	4.8	14.1
Ummendorf	2018-12-04	0.7	5.3	9.3	0	6.1	7.1	13.8
Ummendorf	2018-12-05	-0.2	2.1	6	0.9	6.6	3.6	9.5
Ummendorf	2018-12-06	1.9	6.4	10.7	0.2	0	4.4	9.1
Ummendorf	2018-12-07	6.8	10.5	11.7	2.6	0	6.6	18.5
Ummendorf	2018-12-08	4.1	6.3	7.8	1	0.4	9.3	18.2
Ummendorf	2018-12-09	4.7	6.4	8.3	6.4	0.4	10.1	18.6
Ummendorf	2018-12-10	2.4	3.7	4.8	2.7	0.9	10.5	18.1
Ummendorf	2018-12-11	2.5	3.3	4.4	0.2	0.9	8.6	17
Ummendorf	2018-12-12	0.8	2.2	3.4	1.6	0	4.2	9.5
Ummendorf	2018-12-13	0	0.9	1.6	0.1	0	3.4	7.5
Ummendorf	2018-12-14	-1.2	-0.7	0	0	0	3.5	6.3
Ummendorf	2018-12-15	-2.3	-1.3	-0.8	0	0	3.3	8.8
Ummendorf	2018-12-16	-2.1	-1.3	-0.6	0.2	0	3.7	10
Ummendorf	2018-12-17	-0.9	1	3.6	0.4	1.6	2.1	7.9
Ummendorf	2018-12-18	0.4	2.8	6.1	0	4	3.6	8.3
Ummendorf	2018-12-19	0.4	2.3	4.4	1.4	0	4.1	9.6
Ummendorf	2018-12-20	2.1	4.4	6.7	1.2	0.4	2.7	6.8
Ummendorf	2018-12-21	4.8	7	10.7	7	0	6.4	21.2
Ummendorf	2018-12-22	5.5	6.5	8.3	8	0.1	7.9	20.9
Ummendorf	2018-12-23	4.5	5.8	7.3	5.9	0	5.4	12.2
Ummendorf	2018-12-24	0.6	2.2	4.9	0	0.1	6.2	15.2
Ummendorf	2018-12-25	2.9	4.1	5.2	0.1	0.4	8	14.1
Ummendorf	2018-12-26	3.2	4.2	4.9	0.1	0	7.8	15.1
Ummendorf	2018-12-27	2	4.1	5.4	0	0.1	4.7	10.8
Ummendorf	2018-12-28	3.9	4.7	5.5	0.2	0	5.9	10.4
Ummendorf	2018-12-29	4	5.2	6.5	4.2	0	6.9	15.1
Ummendorf	2018-12-30	5.3	6.2	7.2	0.3	0.2	9	21.3
Ummendorf	2018-12-31	5.4	6.7	8	0.3	0	3.9	12.2
Warburg	2018-01-01	2.2	6.1	9.2	5.6	1.5	5.5	16.5
Warburg	2018-01-02	1.7	3.7	5.7	9.6	0.7	3.8	12.6
Warburg	2018-01-03	4.1	5.7	7.8	7.9	1.1	8.5	31.5
Warburg	2018-01-04	5.1	6.4	9.8	2	0	6	18.2
Warburg	2018-01-05	4.6	6.6	8.4	0.1	0.3	4.7	15.2
Warburg	2018-01-06	-0.4	3.2	5.1	2.4	0.3	1.9	6.2
Warburg	2018-01-07	0.3	1.4	3.6	0	0	5.4	9.7
Warburg	2018-01-08	-0.6	1	2.4	0	1.1	5.2	10.3
Warburg	2018-01-09	2.1	3	4.5	0.1	0	3.2	10.7
Warburg	2018-01-10	1.9	4.3	8.2	0.1	3.4	1.8	6.2
Warburg	2018-01-11	1.3	4	6.3	0.1	0.1	0.9	3.6
Warburg	2018-01-12	2.1	3.4	4.3	0	0	1.3	3.7
Warburg	2018-01-13	0.5	2.9	4.2	0	0.9	3.2	8
Warburg	2018-01-14	-1.7	0.4	2.5	0	2.5	4.2	10.1
Warburg	2018-01-15	-1.6	1.5	4.2	2.3	1	3.6	15.5
Warburg	2018-01-16	1	3.1	5	7.4	1.5	5.7	18.5
Warburg	2018-01-17	-0.1	1.1	2.5	5.1	1.8	6.9	20.4
Warburg	2018-01-18	0.7	2.7	7.3	9.5	0.4	7.8	30
Warburg	2018-01-19	-0.5	0.9	2.6	8.1	0.2	2.2	8.9
Warburg	2018-01-20	-0.7	0.4	1.9	6.3	2.6	1.6	7.2
Warburg	2018-01-21	-1.1	0.5	2.4	0.2	0.3	1.6	6.3
Warburg	2018-01-22	0.1	2.1	4.9	4.5	0	3.4	9.1
Warburg	2018-01-23	3.5	5.2	6.5	0.7	0	3.6	12.4
Warburg	2018-01-24	6.4	8.9	10.6	1.1	0.3	5.1	13.7
Warburg	2018-01-25	5.3	7.7	9.9	5.2	0	2.6	10.3
Warburg	2018-01-26	1.5	4.9	7.4	0	0.1	1.2	4.1
Warburg	2018-01-27	-0.8	3.2	7.6	0.2	4.2	2.5	12
Warburg	2018-01-28	4.3	7.2	9.6	0.1	0.6	6.1	16.1
Warburg	2018-01-29	4.7	8.7	9.7	2.2	0	8.2	18.6
Warburg	2018-01-30	-0.1	3.7	6.7	0	3.1	3.8	11
Warburg	2018-01-31	1.6	5.4	8.6	4.1	0	5.1	13.9
Warburg	2018-02-01	-0.2	1.9	5	0.5	4.5	3.7	12.7
Warburg	2018-02-02	0.5	1.9	3.7	0.4	0.3	3.4	9.9
Warburg	2018-02-03	-0.8	1.5	2.9	1.6	0	3	8.2
Warburg	2018-02-04	-4.8	-2.4	-0.8	0.6	0	3.8	8
Warburg	2018-02-05	-8.8	-3.4	-0.1	0	0.5	2.2	7.9
Warburg	2018-02-06	-7.2	-3.5	-1.2	0	2.4	2.2	5.9
Warburg	2018-02-07	-5.5	-1.9	1	0	5.2	2.8	6.3
Warburg	2018-02-08	-8.9	-5.1	-0.4	0	3.7	1.3	3.5
Warburg	2018-02-09	-8.4	-3.2	0.2	0	4	2.4	9.5
Warburg	2018-02-10	-5.3	-0.4	2.8	0.3	0.1	2.1	8.1
Warburg	2018-02-11	-0.2	1.1	2.5	1.5	0.2	4.5	15.1
Warburg	2018-02-12	-4	0	2.5	3.8	2.1	3.3	9.9
Warburg	2018-02-13	-5.6	-1.6	3.6	0	9	2.3	7.7
Warburg	2018-02-14	-8.4	-2.2	2.9	0	9.4	2.6	9.9
Warburg	2018-02-15	-1.8	0.2	1.4	1.5	0	4	11.7
Warburg	2018-02-16	-3.7	0.8	6.2	0	5.7	2.3	8.3
Warburg	2018-02-17	-5	-2	2.2	0	0	1.1	3
Warburg	2018-02-18	-7.9	-1.8	5.2	0	6.6	1.2	5.9
Warburg	2018-02-19	-5	-0.4	3.3	0	2.5	1.7	6.6
Warburg	2018-02-20	-5.8	-1.2	3.1	0	7.7	2.2	8.9
Warburg	2018-02-21	-3.7	-0.8	2.5	0	7.4	3	6.6
Warburg	2018-02-22	-4.5	-1.6	2.1	0	6.7	4.1	10.1
Warburg	2018-02-23	-6	-2.5	0.9	0	9.7	5.1	11.1
Warburg	2018-02-24	-7.4	-3.8	0.3	0	4.4	4.8	11.9
Warburg	2018-02-25	-8.8	-5.7	-2.2	0	7.2	4.8	11.5
Warburg	2018-02-26	-9.6	-5.8	-2.9	0.2	2.8	5.5	13.5
Warburg	2018-02-27	-12.6	-7.9	-3.5	0	9	3.4	7.6
Warburg	2018-02-28	-11.1	-9.5	-7.6	0	4.8	5.8	12
Warburg	2018-03-01	-10.1	-7	-2.6	0	9.1	8.2	14.7
Warburg	2018-03-02	-10.5	-6.3	-1.5	0	9	5.6	14
Warburg	2018-03-03	-7.4	-4.8	-3.1	1.5	0	3.5	8
Warburg	2018-03-04	-4.9	-0.7	3.5	0.1	0	2	7
Warburg	2018-03-05	-2.6	4.8	10.6	0	10	2.4	8.4
Warburg	2018-03-06	-4.3	1.6	8.3	0	6.8	1.4	3.6
Warburg	2018-03-07	-0.5	4.9	10.7	0.7	3.4	2.1	8
Warburg	2018-03-08	1.1	4.6	8.1	4.5	3.9	4.3	12.9
Warburg	2018-03-09	0.6	4.8	9.8	3.5	7.4	3.3	9.6
Warburg	2018-03-10	4.3	9.1	13.8	0	1.4	2.9	9.1
Warburg	2018-03-11	7.1	11.7	16.3	0.6	2.6	2.2	8.8
Warburg	2018-03-12	6.4	9.2	12.6	2.6	0.5	2.2	10.1
Warburg	2018-03-13	2.9	6.4	9.4	2.7	0.1	4.1	12.8
Warburg	2018-03-14	0.8	3.5	7	0	2.9	2.5	6.8
Warburg	2018-03-15	-0.4	4.1	8.4	6.8	8.9	5	11.7
Warburg	2018-03-16	-2.8	0.6	4	5.4	0	4.8	10.5
Warburg	2018-03-17	-5.5	-4.4	-2.8	0	0	8.8	15.8
